,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,country_residence,country_company
5411,2023,Senior / Expert,FT,Machine Learning Engineer,273400,USD,273400,US,100,US,M,United States of America,United States of America
5412,2023,Senior / Expert,FT,Machine Learning Engineer,182200,USD,182200,US,100,US,M,United States of America,United States of America
5413,2023,Senior / Expert,FT,Data Engineer,124230,USD,124230,US,100,US,M,United States of America,United States of America
5414,2023,Senior / Expert,FT,Data Engineer,68637,USD,68637,US,100,US,M,United States of America,United States of America
5415,2023,Intermediate,FT,Data Engineer,204000,USD,204000,US,100,US,M,United States of America,United States of America
5416,2023,Intermediate,FT,Data Engineer,161500,USD,161500,US,100,US,M,United States of America,United States of America
5417,2023,Senior / Expert,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,United States of America,United States of America
5418,2023,Senior / Expert,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,United States of America,United States of America
5419,2023,Senior / Expert,FT,Decision Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
5420,2023,Senior / Expert,FT,Decision Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
5421,2023,Intermediate,FT,Research Scientist,200000,USD,200000,US,0,US,M,United States of America,United States of America
5422,2023,Intermediate,FT,Research Scientist,100000,USD,100000,US,0,US,M,United States of America,United States of America
5423,2023,Senior / Expert,FT,Applied Scientist,260000,USD,260000,US,0,US,L,United States of America,United States of America
5424,2023,Senior / Expert,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
5425,2023,Senior / Expert,FT,Data Scientist,175000,USD,175000,US,0,US,M,United States of America,United States of America
5426,2023,Senior / Expert,FT,Data Scientist,148750,USD,148750,US,0,US,M,United States of America,United States of America
5427,2023,Senior / Expert,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,United States of America,United States of America
5428,2023,Senior / Expert,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,United States of America,United States of America
5429,2023,Senior / Expert,FT,Data Scientist,135000,USD,135000,US,100,US,M,United States of America,United States of America
5430,2023,Senior / Expert,FT,Data Scientist,95000,USD,95000,US,100,US,M,United States of America,United States of America
5431,2023,Senior / Expert,FT,Machine Learning Engineer,287700,USD,287700,US,0,US,L,United States of America,United States of America
5432,2023,Senior / Expert,FT,Machine Learning Engineer,148000,USD,148000,US,0,US,L,United States of America,United States of America
5433,2023,Senior / Expert,FT,Data Scientist,227240,USD,227240,US,100,US,M,United States of America,United States of America
5434,2023,Senior / Expert,FT,Data Scientist,197600,USD,197600,US,100,US,M,United States of America,United States of America
5435,2023,Senior / Expert,FT,Data Scientist,161000,USD,161000,US,100,US,M,United States of America,United States of America
5436,2023,Senior / Expert,FT,Data Scientist,140000,USD,140000,US,100,US,M,United States of America,United States of America
5437,2023,Senior / Expert,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M,United States of America,United States of America
5438,2023,Senior / Expert,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M,United States of America,United States of America
5439,2023,Senior / Expert,FT,Data Scientist,210000,USD,210000,US,0,US,M,United States of America,United States of America
5440,2023,Senior / Expert,FT,Data Scientist,178500,USD,178500,US,0,US,M,United States of America,United States of America
5441,2023,Intermediate,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,United States of America,United States of America
5442,2023,Intermediate,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,United States of America,United States of America
5443,2023,Senior / Expert,FT,Data Analyst,160000,USD,160000,US,100,US,M,United States of America,United States of America
5444,2023,Senior / Expert,FT,Data Analyst,140000,USD,140000,US,100,US,M,United States of America,United States of America
5445,2023,Senior / Expert,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M,United States of America,United States of America
5446,2023,Senior / Expert,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M,United States of America,United States of America
5447,2023,Senior / Expert,FT,Data Engineer,285000,USD,285000,US,0,US,M,United States of America,United States of America
5448,2023,Senior / Expert,FT,Data Engineer,205000,USD,205000,US,0,US,M,United States of America,United States of America
5449,2023,Senior / Expert,FT,Data Analyst,120350,USD,120350,US,0,US,M,United States of America,United States of America
5450,2023,Senior / Expert,FT,Data Analyst,74400,USD,74400,US,0,US,M,United States of America,United States of America
5451,2023,Senior / Expert,FT,Data Engineer,146000,USD,146000,US,0,US,M,United States of America,United States of America
5452,2023,Senior / Expert,FT,Data Engineer,94000,USD,94000,US,0,US,M,United States of America,United States of America
5453,2023,Intermediate,FT,Machine Learning Engineer,237400,USD,237400,US,0,US,M,United States of America,United States of America
5454,2023,Intermediate,FT,Machine Learning Engineer,158200,USD,158200,US,0,US,M,United States of America,United States of America
5455,2023,Senior / Expert,FT,BI Engineer,225000,USD,225000,US,0,US,M,United States of America,United States of America
5456,2023,Senior / Expert,FT,BI Engineer,156400,USD,156400,US,0,US,M,United States of America,United States of America
5457,2023,Senior / Expert,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,United States of America,United States of America
5458,2023,Senior / Expert,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,United States of America,United States of America
5459,2023,Senior / Expert,FT,BI Engineer,150000,USD,150000,US,0,US,M,United States of America,United States of America
5460,2023,Senior / Expert,FT,BI Engineer,141000,USD,141000,US,0,US,M,United States of America,United States of America
5461,2023,Senior / Expert,FT,Applied Scientist,260000,USD,260000,US,0,US,L,United States of America,United States of America
5462,2023,Senior / Expert,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
5463,2023,Senior / Expert,FT,Applied Scientist,309400,USD,309400,US,0,US,L,United States of America,United States of America
5464,2023,Senior / Expert,FT,Applied Scientist,159100,USD,159100,US,0,US,L,United States of America,United States of America
5465,2023,Senior / Expert,FT,Analytics Engineer,267000,USD,267000,US,0,US,M,United States of America,United States of America
5466,2023,Senior / Expert,FT,Analytics Engineer,205000,USD,205000,US,0,US,M,United States of America,United States of America
5467,2023,Senior / Expert,FT,Research Scientist,147100,USD,147100,US,0,US,M,United States of America,United States of America
5468,2023,Senior / Expert,FT,Research Scientist,90700,USD,90700,US,0,US,M,United States of America,United States of America
5469,2023,Senior / Expert,FT,Data Analyst,115000,USD,115000,US,100,US,M,United States of America,United States of America
5470,2023,Senior / Expert,FT,Data Analyst,72000,USD,72000,US,100,US,M,United States of America,United States of America
5471,2023,Senior / Expert,FT,Data Analyst,169000,USD,169000,US,0,US,M,United States of America,United States of America
5472,2023,Senior / Expert,FT,Data Analyst,110600,USD,110600,US,0,US,M,United States of America,United States of America
5473,2023,Senior / Expert,FT,BI Engineer,185000,USD,185000,US,0,US,L,United States of America,United States of America
5474,2023,Senior / Expert,FT,BI Engineer,79600,USD,79600,US,0,US,L,United States of America,United States of America
5475,2023,Senior / Expert,FT,Data Engineer,165000,USD,165000,US,0,US,M,United States of America,United States of America
5476,2023,Senior / Expert,FT,Data Engineer,141000,USD,141000,US,0,US,M,United States of America,United States of America
5477,2023,Senior / Expert,FT,Data Scientist,240000,USD,240000,US,0,US,S,United States of America,United States of America
5478,2023,Senior / Expert,FT,Data Scientist,142000,USD,142000,US,0,US,S,United States of America,United States of America
5479,2023,Intermediate,CT,Machine Learning Engineer,180000,USD,180000,US,100,US,S,United States of America,United States of America
5480,2023,Intermediate,CT,Machine Learning Engineer,105000,USD,105000,US,100,US,S,United States of America,United States of America
5481,2023,Entry Level / Junior,FT,Data Analyst,80000,USD,80000,US,100,US,M,United States of America,United States of America
5482,2023,Entry Level / Junior,FT,Data Analyst,60000,USD,60000,US,100,US,M,United States of America,United States of America
5483,2023,Senior / Expert,FT,Machine Learning Engineer,268000,USD,268000,US,100,US,M,United States of America,United States of America
5484,2023,Senior / Expert,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,United States of America,United States of America
5485,2023,Intermediate,FT,Analytics Engineer,144628,USD,144628,US,0,US,M,United States of America,United States of America
5486,2023,Intermediate,FT,Analytics Engineer,115702,USD,115702,US,0,US,M,United States of America,United States of America
5487,2023,Senior / Expert,FT,Data Analyst,144000,USD,144000,US,100,US,M,United States of America,United States of America
5488,2023,Senior / Expert,FT,Data Analyst,132000,USD,132000,US,100,US,M,United States of America,United States of America
5489,2023,Senior / Expert,FT,Data Analyst,110000,USD,110000,US,100,US,M,United States of America,United States of America
5490,2023,Senior / Expert,FT,Data Analyst,93500,USD,93500,US,100,US,M,United States of America,United States of America
5491,2023,Senior / Expert,FT,Data Engineer,208200,USD,208200,US,100,US,M,United States of America,United States of America
5492,2023,Senior / Expert,FT,Data Engineer,151200,USD,151200,US,100,US,M,United States of America,United States of America
5493,2023,Senior / Expert,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,United States of America,United States of America
5494,2023,Senior / Expert,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M,United States of America,United States of America
5495,2023,Senior / Expert,FT,Data Scientist,270000,USD,270000,US,0,US,M,United States of America,United States of America
5496,2023,Senior / Expert,FT,Data Scientist,220000,USD,220000,US,0,US,M,United States of America,United States of America
5497,2023,Executive / Director,FT,Data Engineer,194500,USD,194500,US,0,US,M,United States of America,United States of America
5498,2023,Executive / Director,FT,Data Engineer,115500,USD,115500,US,0,US,M,United States of America,United States of America
5499,2023,Senior / Expert,FT,Data Scientist,225000,USD,225000,US,0,US,M,United States of America,United States of America
5500,2023,Senior / Expert,FT,Data Scientist,156400,USD,156400,US,0,US,M,United States of America,United States of America
5501,2023,Senior / Expert,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M,United States of America,United States of America
5502,2023,Senior / Expert,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M,United States of America,United States of America
5503,2023,Entry Level / Junior,FT,Data Analyst,50000,USD,50000,US,100,US,M,United States of America,United States of America
5504,2023,Entry Level / Junior,FT,Data Analyst,40000,USD,40000,US,100,US,M,United States of America,United States of America
5505,2023,Senior / Expert,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
5506,2023,Senior / Expert,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
5507,2023,Senior / Expert,FT,Data Analyst,120000,USD,120000,US,100,US,M,United States of America,United States of America
5508,2023,Senior / Expert,FT,Data Analyst,95000,USD,95000,US,100,US,M,United States of America,United States of America
5509,2023,Senior / Expert,FT,Data Scientist,225000,USD,225000,US,0,US,M,United States of America,United States of America
5510,2023,Senior / Expert,FT,Data Scientist,156400,USD,156400,US,0,US,M,United States of America,United States of America
5511,2023,Senior / Expert,FT,Machine Learning Engineer,155000,USD,155000,US,0,US,M,United States of America,United States of America
5512,2023,Senior / Expert,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,United States of America,United States of America
5513,2023,Senior / Expert,FT,Data Analyst,85000,USD,85000,US,0,US,M,United States of America,United States of America
5514,2023,Senior / Expert,FT,Data Analyst,65000,USD,65000,US,0,US,M,United States of America,United States of America
5515,2023,Senior / Expert,FT,Data Architect,280100,USD,280100,US,100,US,M,United States of America,United States of America
5516,2023,Senior / Expert,FT,Data Architect,168100,USD,168100,US,100,US,M,United States of America,United States of America
5517,2023,Senior / Expert,FT,Machine Learning Scientist,200000,USD,200000,US,0,US,M,United States of America,United States of America
5518,2023,Senior / Expert,FT,Machine Learning Scientist,120000,USD,120000,US,0,US,M,United States of America,United States of America
5519,2023,Senior / Expert,FT,BI Engineer,185000,USD,185000,US,0,US,L,United States of America,United States of America
5520,2023,Senior / Expert,FT,BI Engineer,79600,USD,79600,US,0,US,L,United States of America,United States of America
5521,2023,Senior / Expert,FT,Data Engineer,149040,USD,149040,US,100,US,M,United States of America,United States of America
5522,2023,Senior / Expert,FT,Data Engineer,113900,USD,113900,US,100,US,M,United States of America,United States of America
5523,2023,Senior / Expert,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,United States of America,United States of America
5524,2023,Senior / Expert,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M,United States of America,United States of America
5525,2023,Senior / Expert,FT,Machine Learning Scientist,165000,USD,165000,US,100,US,M,United States of America,United States of America
5526,2023,Senior / Expert,FT,Machine Learning Scientist,145000,USD,145000,US,100,US,M,United States of America,United States of America
5527,2023,Senior / Expert,FT,Machine Learning Scientist,165000,USD,165000,US,100,US,M,United States of America,United States of America
5528,2023,Senior / Expert,FT,Machine Learning Scientist,145000,USD,145000,US,100,US,M,United States of America,United States of America
5529,2023,Senior / Expert,FT,Data Architect,274450,USD,274450,US,0,US,M,United States of America,United States of America
5530,2023,Senior / Expert,FT,Data Architect,199600,USD,199600,US,0,US,M,United States of America,United States of America
5531,2023,Intermediate,FT,Data Engineer,83500,USD,83500,US,0,US,M,United States of America,United States of America
5532,2023,Intermediate,FT,Data Engineer,52500,USD,52500,US,0,US,M,United States of America,United States of America
5533,2023,Senior / Expert,FT,Data Architect,306000,USD,306000,US,100,US,M,United States of America,United States of America
5534,2023,Senior / Expert,FT,Data Architect,204000,USD,204000,US,100,US,M,United States of America,United States of America
5535,2023,Senior / Expert,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,United States of America,United States of America
5536,2023,Senior / Expert,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,United States of America,United States of America
5537,2023,Senior / Expert,FT,Data Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
5538,2023,Senior / Expert,FT,Data Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
5539,2023,Senior / Expert,FT,Data Analyst,136000,USD,136000,US,100,US,M,United States of America,United States of America
5540,2023,Senior / Expert,FT,Data Analyst,104000,USD,104000,US,100,US,M,United States of America,United States of America
5541,2023,Senior / Expert,FT,Data Engineer,115000,USD,115000,US,0,US,M,United States of America,United States of America
5542,2023,Senior / Expert,FT,Data Engineer,81500,USD,81500,US,0,US,M,United States of America,United States of America
5543,2023,Executive / Director,FT,Data Scientist,250000,USD,250000,US,100,US,M,United States of America,United States of America
5544,2023,Executive / Director,FT,Data Scientist,180000,USD,180000,US,100,US,M,United States of America,United States of America
5545,2023,Intermediate,FT,Data Engineer,100000,USD,100000,US,100,US,M,United States of America,United States of America
5546,2023,Intermediate,FT,Data Engineer,70000,USD,70000,US,100,US,M,United States of America,United States of America
5547,2023,Intermediate,FT,Data Engineer,100000,USD,100000,US,100,US,M,United States of America,United States of America
5548,2023,Intermediate,FT,Data Engineer,70000,USD,70000,US,100,US,M,United States of America,United States of America
5549,2023,Senior / Expert,FT,Data Scientist,240000,USD,240000,US,100,US,M,United States of America,United States of America
5550,2023,Senior / Expert,FT,Data Scientist,157000,USD,157000,US,100,US,M,United States of America,United States of America
5551,2023,Senior / Expert,FT,Applied Scientist,222200,USD,222200,US,0,US,L,United States of America,United States of America
5552,2023,Senior / Expert,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
5553,2023,Senior / Expert,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,United States of America,United States of America
5554,2023,Senior / Expert,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,United States of America,United States of America
5555,2023,Senior / Expert,FT,Data Analyst,140700,USD,140700,US,100,US,M,United States of America,United States of America
5556,2023,Senior / Expert,FT,Data Analyst,109600,USD,109600,US,100,US,M,United States of America,United States of America
5557,2023,Senior / Expert,FT,Machine Learning Engineer,278000,USD,278000,US,0,US,M,United States of America,United States of America
5558,2023,Senior / Expert,FT,Machine Learning Engineer,173000,USD,173000,US,0,US,M,United States of America,United States of America
5559,2023,Senior / Expert,FT,Data Analyst,110000,USD,110000,US,100,US,M,United States of America,United States of America
5560,2023,Senior / Expert,FT,Data Analyst,95000,USD,95000,US,100,US,M,United States of America,United States of America
5561,2023,Senior / Expert,FT,Data Engineer,305000,USD,305000,US,100,US,M,United States of America,United States of America
5562,2023,Senior / Expert,FT,Data Engineer,160000,USD,160000,US,100,US,M,United States of America,United States of America
5563,2023,Senior / Expert,FT,Data Engineer,175000,USD,175000,US,100,US,M,United States of America,United States of America
5564,2023,Senior / Expert,FT,Data Engineer,125000,USD,125000,US,100,US,M,United States of America,United States of America
5565,2023,Senior / Expert,FT,Data Analyst,85000,USD,85000,US,100,US,M,United States of America,United States of America
5566,2023,Senior / Expert,FT,Data Analyst,80000,USD,80000,US,100,US,M,United States of America,United States of America
5567,2023,Entry Level / Junior,FT,Data Scientist,24000,USD,24000,US,100,US,M,United States of America,United States of America
5568,2023,Senior / Expert,FT,Applied Scientist,260000,USD,260000,US,0,US,L,United States of America,United States of America
5569,2023,Senior / Expert,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
5570,2023,Senior / Expert,FT,BI Engineer,259000,USD,259000,US,0,US,M,United States of America,United States of America
5571,2023,Senior / Expert,FT,BI Engineer,138750,USD,138750,US,0,US,M,United States of America,United States of America
5572,2023,Senior / Expert,FT,Decision Scientist,185900,USD,185900,US,0,US,M,United States of America,United States of America
5573,2023,Senior / Expert,FT,Decision Scientist,129300,USD,129300,US,0,US,M,United States of America,United States of America
5574,2023,Senior / Expert,FT,Machine Learning Engineer,273400,USD,273400,US,0,US,M,United States of America,United States of America
5575,2023,Senior / Expert,FT,Machine Learning Engineer,182200,USD,182200,US,0,US,M,United States of America,United States of America
5576,2023,Senior / Expert,FT,Data Scientist,192000,USD,192000,US,100,US,M,United States of America,United States of America
5577,2023,Senior / Expert,FT,Data Scientist,178000,USD,178000,US,100,US,M,United States of America,United States of America
5578,2023,Senior / Expert,FT,Data Scientist,218000,USD,218000,US,100,US,M,United States of America,United States of America
5579,2023,Senior / Expert,FT,Data Scientist,85000,USD,85000,US,100,US,M,United States of America,United States of America
5580,2023,Senior / Expert,FT,Data Specialist,132000,USD,132000,US,0,US,M,United States of America,United States of America
5581,2023,Senior / Expert,FT,Data Specialist,71500,USD,71500,US,0,US,M,United States of America,United States of America
5582,2023,Senior / Expert,FT,Data Engineer,252000,USD,252000,US,0,US,M,United States of America,United States of America
5583,2023,Senior / Expert,FT,Data Engineer,129000,USD,129000,US,0,US,M,United States of America,United States of America
5584,2023,Senior / Expert,FT,Analytics Engineer,215050,USD,215050,US,0,US,M,United States of America,United States of America
5585,2023,Senior / Expert,FT,Analytics Engineer,113100,USD,113100,US,0,US,M,United States of America,United States of America
5586,2023,Senior / Expert,FT,Applied Scientist,260000,USD,260000,US,0,US,L,United States of America,United States of America
5587,2023,Senior / Expert,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
5588,2023,Senior / Expert,FT,Data Scientist,218000,USD,218000,US,100,US,M,United States of America,United States of America
5589,2023,Senior / Expert,FT,Data Scientist,85000,USD,85000,US,100,US,M,United States of America,United States of America
5590,2023,Intermediate,FT,Data Scientist,130000,USD,130000,US,0,US,M,United States of America,United States of America
5591,2023,Intermediate,FT,Data Scientist,85000,USD,85000,US,0,US,M,United States of America,United States of America
5592,2023,Executive / Director,FT,Data Engineer,250000,USD,250000,US,100,US,M,United States of America,United States of America
5593,2023,Executive / Director,FT,Data Engineer,200000,USD,200000,US,100,US,M,United States of America,United States of America
5594,2023,Senior / Expert,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,United States of America,United States of America
5595,2023,Senior / Expert,FT,Machine Learning Engineer,170000,USD,170000,US,100,US,M,United States of America,United States of America
5596,2023,Senior / Expert,FT,Data Engineer,145000,USD,145000,US,0,US,M,United States of America,United States of America
5597,2023,Senior / Expert,FT,Data Engineer,115000,USD,115000,US,0,US,M,United States of America,United States of America
5598,2023,Senior / Expert,FT,Data Scientist,184000,USD,184000,US,0,US,M,United States of America,United States of America
5599,2023,Senior / Expert,FT,Data Scientist,123000,USD,123000,US,0,US,M,United States of America,United States of America
5600,2023,Intermediate,FT,Data Analyst,75000,USD,75000,US,100,US,M,United States of America,United States of America
5601,2023,Intermediate,FT,Data Analyst,65000,USD,65000,US,100,US,M,United States of America,United States of America
5602,2023,Senior / Expert,FT,Research Scientist,168400,USD,168400,US,0,US,M,United States of America,United States of America
5603,2023,Senior / Expert,FT,Research Scientist,90700,USD,90700,US,0,US,M,United States of America,United States of America
5604,2023,Senior / Expert,FT,Data Engineer,185900,USD,185900,US,0,US,M,United States of America,United States of America
5605,2023,Senior / Expert,FT,Data Engineer,129300,USD,129300,US,0,US,M,United States of America,United States of America
5606,2023,Senior / Expert,FT,Data Analyst,169000,USD,169000,US,0,US,M,United States of America,United States of America
5607,2023,Senior / Expert,FT,Data Analyst,110600,USD,110600,US,0,US,M,United States of America,United States of America
5608,2023,Senior / Expert,FT,Data Analyst,80000,USD,80000,US,0,US,M,United States of America,United States of America
5609,2023,Senior / Expert,FT,Data Analyst,70000,USD,70000,US,0,US,M,United States of America,United States of America
5610,2023,Senior / Expert,FT,Data Analyst,136505,USD,136505,US,100,US,M,United States of America,United States of America
5611,2023,Senior / Expert,FT,Data Analyst,100895,USD,100895,US,100,US,M,United States of America,United States of America
5612,2023,Senior / Expert,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,United States of America,United States of America
5613,2023,Senior / Expert,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,United States of America,United States of America
5614,2023,Senior / Expert,FT,BI Engineer,202800,USD,202800,US,0,US,L,United States of America,United States of America
5615,2023,Senior / Expert,FT,BI Engineer,104300,USD,104300,US,0,US,L,United States of America,United States of America
5616,2023,Senior / Expert,FT,Data Engineer,275300,USD,275300,US,100,US,M,United States of America,United States of America
5617,2023,Senior / Expert,FT,Data Engineer,183500,USD,183500,US,100,US,M,United States of America,United States of America
5618,2023,Senior / Expert,FT,Data Scientist,168400,USD,168400,US,0,US,M,United States of America,United States of America
5619,2023,Senior / Expert,FT,Data Scientist,105200,USD,105200,US,0,US,M,United States of America,United States of America
5620,2023,Intermediate,FT,Data Architect,240000,USD,240000,US,100,US,M,United States of America,United States of America
5621,2023,Intermediate,FT,Data Architect,150000,USD,150000,US,100,US,M,United States of America,United States of America
5622,2023,Intermediate,FT,Data Manager,130000,USD,130000,US,0,US,M,United States of America,United States of America
5623,2023,Intermediate,FT,Data Manager,120000,USD,120000,US,0,US,M,United States of America,United States of America
5624,2023,Intermediate,FT,Data Analyst,93000,USD,93000,US,100,US,L,United States of America,United States of America
5625,2023,Senior / Expert,FT,Applied Scientist,248100,USD,248100,US,0,US,M,United States of America,United States of America
5626,2023,Senior / Expert,FT,Applied Scientist,145900,USD,145900,US,0,US,M,United States of America,United States of America
5627,2023,Senior / Expert,FT,Data Analyst,177000,USD,177000,US,100,US,M,United States of America,United States of America
5628,2023,Senior / Expert,FT,Data Analyst,118000,USD,118000,US,100,US,M,United States of America,United States of America
5629,2023,Senior / Expert,FT,Data Analyst,120350,USD,120350,US,0,US,M,United States of America,United States of America
5630,2023,Senior / Expert,FT,Data Analyst,74400,USD,74400,US,0,US,M,United States of America,United States of America
5631,2023,Senior / Expert,FT,Data Engineer,190000,USD,190000,US,100,US,M,United States of America,United States of America
5632,2023,Senior / Expert,FT,Data Engineer,120000,USD,120000,US,100,US,M,United States of America,United States of America
5633,2023,Senior / Expert,FT,Research Scientist,248100,USD,248100,US,0,US,M,United States of America,United States of America
5634,2023,Senior / Expert,FT,Research Scientist,145900,USD,145900,US,0,US,M,United States of America,United States of America
5635,2023,Senior / Expert,FT,Data Scientist,170000,USD,170000,US,0,US,M,United States of America,United States of America
5636,2023,Senior / Expert,FT,Data Scientist,125000,USD,125000,US,0,US,M,United States of America,United States of America
5637,2023,Senior / Expert,FT,Data Engineer,105000,USD,105000,US,0,US,M,United States of America,United States of America
5638,2023,Senior / Expert,FT,Data Engineer,90000,USD,90000,US,0,US,M,United States of America,United States of America
5639,2023,Senior / Expert,FT,Machine Learning Engineer,317070,USD,317070,US,0,US,M,United States of America,United States of America
5640,2023,Senior / Expert,FT,Machine Learning Engineer,170730,USD,170730,US,0,US,M,United States of America,United States of America
5641,2023,Intermediate,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,United States of America,United States of America
5642,2023,Intermediate,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,United States of America,United States of America
5643,2023,Senior / Expert,FT,Data Engineer,158700,USD,158700,US,0,US,M,United States of America,United States of America
5644,2023,Senior / Expert,FT,Data Engineer,123906,USD,123906,US,0,US,M,United States of America,United States of America
5645,2023,Senior / Expert,FT,Applied Scientist,222200,USD,222200,US,0,US,L,United States of America,United States of America
5646,2023,Senior / Expert,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
5647,2023,Senior / Expert,FT,Data Engineer,166000,USD,166000,US,0,US,M,United States of America,United States of America
5648,2023,Senior / Expert,FT,Data Engineer,128000,USD,128000,US,0,US,M,United States of America,United States of America
5649,2023,Executive / Director,FT,Data Engineer,333500,USD,333500,US,0,US,M,United States of America,United States of America
5650,2023,Executive / Director,FT,Data Engineer,180500,USD,180500,US,0,US,M,United States of America,United States of America
5651,2023,Senior / Expert,FT,Machine Learning Engineer,242921,USD,242921,US,0,US,M,United States of America,United States of America
5652,2023,Senior / Expert,FT,Machine Learning Engineer,170045,USD,170045,US,0,US,M,United States of America,United States of America
5653,2023,Senior / Expert,FT,Research Scientist,248100,USD,248100,US,0,US,M,United States of America,United States of America
5654,2023,Senior / Expert,FT,Research Scientist,145900,USD,145900,US,0,US,M,United States of America,United States of America
5655,2023,Senior / Expert,FT,BI Engineer,225000,USD,225000,US,0,US,M,United States of America,United States of America
5656,2023,Senior / Expert,FT,BI Engineer,156400,USD,156400,US,0,US,M,United States of America,United States of America
5657,2023,Executive / Director,FT,Data Engineer,257400,USD,257400,US,100,US,M,United States of America,United States of America
5658,2023,Executive / Director,FT,Data Engineer,210600,USD,210600,US,100,US,M,United States of America,United States of America
5659,2023,Senior / Expert,FT,Data Engineer,293000,USD,293000,US,0,US,M,United States of America,United States of America
5660,2023,Senior / Expert,FT,Data Engineer,180000,USD,180000,US,0,US,M,United States of America,United States of America
5661,2023,Executive / Director,FT,Director of Data Science,260000,USD,260000,US,100,US,M,United States of America,United States of America
5662,2023,Executive / Director,FT,Director of Data Science,192000,USD,192000,US,100,US,M,United States of America,United States of America
5663,2023,Intermediate,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,United States of America,United States of America
5664,2023,Intermediate,FT,Machine Learning Scientist,125000,USD,125000,US,0,US,M,United States of America,United States of America
5665,2023,Senior / Expert,FT,Data Analyst,130000,USD,130000,US,100,US,M,United States of America,United States of America
5666,2023,Senior / Expert,FT,Data Analyst,100000,USD,100000,US,100,US,M,United States of America,United States of America
5667,2023,Senior / Expert,FT,Machine Learning Engineer,233000,USD,233000,US,0,US,M,United States of America,United States of America
5668,2023,Senior / Expert,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M,United States of America,United States of America
5669,2023,Senior / Expert,FT,Data Engineer,185100,USD,185100,US,100,US,M,United States of America,United States of America
5670,2023,Senior / Expert,FT,Data Engineer,127600,USD,127600,US,100,US,M,United States of America,United States of America
5671,2023,Intermediate,FT,Data Analyst,105000,USD,105000,US,100,US,M,United States of America,United States of America
5672,2023,Intermediate,FT,Data Analyst,80000,USD,80000,US,100,US,M,United States of America,United States of America
5673,2023,Executive / Director,FT,Data Analyst,160000,USD,160000,US,100,US,M,United States of America,United States of America
5674,2023,Executive / Director,FT,Data Analyst,55000,USD,55000,US,100,US,M,United States of America,United States of America
5675,2023,Senior / Expert,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,United States of America,United States of America
5676,2023,Senior / Expert,FT,Machine Learning Engineer,163000,USD,163000,US,0,US,M,United States of America,United States of America
5677,2023,Intermediate,FT,Data Scientist,120000,USD,120000,US,100,US,M,United States of America,United States of America
5678,2023,Intermediate,FT,Data Scientist,90000,USD,90000,US,100,US,M,United States of America,United States of America
5679,2023,Senior / Expert,FT,Data Scientist,218000,USD,218000,US,0,US,M,United States of America,United States of America
